STATION,STNAME,SHORTNAME,ZONE,EASTING,NORTHING,GRDATUM,LATITUDE,LONGITUDE,LLDATUM,POSACC,ELEV,ELEVACC,FIELD,LAB,ACTIVE,COMMENCED,CEASED,REGION,CATCHAREA
225225,MACALISTER RIVER @ LAKE GLENMAGGIE (HEAD GAUGE),MACALISTER @ GLENMAG,55,482415.983,5804735.175,AMG66,-37.904610000,146.799980000,WGS84,1,.000,1,N,N,0,1925-01-26,NULL,225,1891.00000
225228,THOMSON RIVER @ COWWARR TIMBER WEIR H.G.,THOMSON @ COWWARR HG,55,469968.287,5794485.758,MGA94,-37.996660000,146.657960000,WGS84,1,.000,1,N,N,0,1958-01-01,NULL,225,1093.00000
225230,GLENMAGGIE CREEK @ THE GORGE,GLENMAGGIE CK GORGE,55,469772.000,5803687.000,UTM,-37.913724760,146.656111300,WGS84,9,160.000,9,Y,Y,0,1975-05-02,NULL,225,139.00000
225231,THOMSON RIVER @ U/S OF COWWARR WEIR,THOM. @U/S COWWARR W,55,467065.000,5796878.000,UTM,-37.974998640,146.625003980,WGS84,9,.000,1,Y,Y,1,1976-04-01,NULL,225,1080.00000
225232,THOMSON RIVER @ BUNDALAGUAH,THOMSON @ BUNDALAGUA,55,499308.000,5789148.000,UTM,-38.045265440,146.992113400,WGS84,9,20.000,9,Y,Y,1,1976-11-03,NULL,225,3538.00000
225233,PERRY RIVER @ PERRY BRIDGE,PERRY @ PERRY BRIDGE,55,523288.700,5793397.500,NULL,-38.006666670,147.265277800,NULL,1,.000,1,N,N,0,1976-12-24,1982-11-19,225,357.00000
225234,AVON RIVER @ CLYDEBANK (CHINN'S BRIDGE),AVON R @ CHINN'S BR,55,515238.000,5791515.000,UTM,-38.023804200,147.173614300,WGS84,9,5.000,9,Y,Y,1,1977-05-05,NULL,225,1584.00000
225236,RAINBOW CREEK @ HEYFIELD,RAINBOW @ HEYFIELD,55,480686.000,5793911.000,UTM,-38.002131840,146.780010700,WGS84,9,.000,1,Y,Y,0,1992-04-30,NULL,225,.00000
225247,MACALISTER RIVER @ RIVERSLEA,MACALISTER RIVERSLEA,55,498044.500,5791335.700,MGA94,-38.025678250,146.977719340,GDA94,1,19.000,1,Y,Y,1,1996-12-16,NULL,225,.00000
225248,BOGGY CREEK @ CORNWALLS ROAD,BOGGY CREEK,55,492831.000,5793649.700,MGA94,-38.004796210,146.918340720,GDA94,1,23.000,1,Y,Y,0,2001-08-08,NULL,225,.00000
225254,THOMSON RIVER @ STH GIPPSLAND HIGHWAY (SALE),THOMSON @ STH GIPP H,55,507145.000,5778285.000,UTM,-38.143142620,147.081539100,WGS84,9,.000,1,n,n,0,1996-12-16,2013-05-01,225,.00000
225255,AVON RIVER U/S VALENCIA CK JUNCTION,AVON U/S VALENCIA C,55,498324.000,5813965.000,MGA94,-37.821600000,146.981000000,GDA94,1,.000,1,N,N,0,2004-06-30,2012-10-02,225,.00000
225256,MACALISTER R D/S MAFFRA (SMITHS BR.),MACALISTER D/S MAFF.,55,498377.000,5793730.000,UTM,-38.003967470,146.981513300,WGS84,9,.000,1,N,N,0,2005-08-31,NULL,225,.00000
225260,THOMSON RIVER @ MCARDLE'S GAP,THOMSON RV @ MCARDLE,55,506039.000,5780033.000,MGA94,-38.127528930,147.068902900,GDA94,9,.000,NULL,y,N,0,2013-12-11,2016-07-25,225,NULL
225600,LAKE WELLINGTON @ SALE,LAKE WELLINGTON SALE,55,519212.000,5781295.600,NULL,-38.115833330,147.219166700,NULL,1,.000,1,N,N,0,1973-12-01,1977-07-01,225,.00000
225703,THOMSON RIVER DIVERSION CHANNEL @ COWWARR WEIR,THOMSON DIVERSION,55,470010.000,5794250.000,NULL,-37.998786190,146.658425200,NULL,1,.000,1,N,N,0,2001-02-05,2007-07-19,225,.00000
225711,LAKE WELLINGTON DRAIN @ 5 MILES 32 CHAIN MEASURING WEIR,WELLINGTON M.WEIR,55,512208.200,5787288.300,AMG66,-38.061944440,147.139166700,AGD66,1,.000,1,N,N,0,1976-11-12,2001-05-03,225,.00000
225715,CENTRAL GIPPSLAND DRAIN 3 @ NAMBROK (RD 1066M),DRAIN 3 @ NAMBROK,55,488590.000,5786295.000,NULL,-38.070907190,146.869916800,NULL,1,.000,1,N,N,0,1980-02-24,2005-04-15,225,.00000
225716,CENTRAL GIPPSLAND 1/2 DRAIN 3 @ DROP STRUCTURE (RD500),DR3. @ DROP STRUCT.,55,491500.000,5784700.000,NULL,-38.085314530,146.903074100,NULL,1,.000,1,N,N,0,1980-02-24,2004-02-04,225,.00000
225717,CENTRAL GIPPSLAND 2/3 DRAIN @ US OF DRAIN 3 (RD 500M),C.G.DRAIN2/3 US DR3,55,491102.000,5783737.000,NULL,-38.093989940,146.898523700,NULL,1,.000,1,N,N,0,1980-02-24,2005-04-15,225,.00000
225721,CENTRAL GIPPSLAND DRAIN NO 3/3 U/S OUTFALL,CG 3/3 U/S O/FALL,55,487050.000,5788350.000,NULL,-38.052365250,146.852396800,NULL,1,.000,1,N,N,0,2000-05-29,2004-02-13,225,.00000
225722,CENTRAL GIPPSLAND DRAIN NO 3 D/S NO3 O/FALL,CG DR 3 D/S NO 3 O/F,55,487100.000,5788300.000,NULL,-38.052816610,146.852965800,NULL,1,.000,1,N,N,0,2000-05-29,2004-02-13,225,.00000
225723,CENTRAL GIPPSLAND DRAIN NO 1/3 @ D/S 11/4/1 JUNCTION,CG DR1/3 D/S 11/4/1,55,488200.000,5784600.000,NULL,-38.086178750,146.865442400,NULL,1,.000,1,N,N,0,2000-05-29,2004-02-13,225,.00000
225724,CHANNEL O/FALL 11/4/1 U/S JUNCTION CG DR 1/3,U/S JUNCTION CG 1/3,55,488150.000,5784500.000,NULL,-38.087079360,146.864870600,NULL,1,.000,1,N,N,0,2000-05-29,2005-04-15,225,.00000
225725,CENTRAL GIPPSLAND DRAIN NO 3 D/S O/FALL 11/1,CG3 D/S Outfall 11/1,55,490400.000,5783500.000,NULL,-38.096118780,146.890514600,NULL,1,.000,1,N,N,0,2000-05-26,2005-04-15,225,.00000
225726,CENTRAL GIPPSLAND DRAIN NO 3 D/S RAILWAY LINE,CG DR3 D/S RAILWAY,55,491000.000,5781800.000,NULL,-38.111446530,146.897336000,NULL,1,.000,1,N,N,0,2000-05-29,2005-04-15,225,.00000
225727,CENTRAL GIPPSLAND DRAIN NO 2/3 @ SOLDIERS RD,CG 2/3 @ SOLDIERS RD,55,490100.000,5785600.000,NULL,-38.077188830,146.887122300,NULL,1,.000,1,N,N,0,2000-05-26,2004-02-13,225,.00000
225737,CENTRAL GIPPSLAND DRAIN NO 8/2 @ DENISON ROAD,CG DR 8/2 DENISON RD,55,483978.000,5789779.000,NULL,-38.039436860,146.817414400,NULL,1,.000,1,N,N,0,2002-05-28,2005-04-15,225,.00000
225738,CENTRAL GIPPSLAND DRAIN NO 2 @ SALE-TOONGABBIE ROAD,CG DR NO 2 SALE RD,55,487500.000,5782800.000,NULL,-38.102392190,146.857428800,NULL,1,.000,1,N,N,0,2002-05-28,2005-04-15,225,.00000
225739,CENTRAL GIPPSLAND DRAIN NO 2/2 @ DESSENTS,CG DR 2/2 @ DESSENTS,55,487311.000,5782836.000,NULL,-38.102065080,146.855273700,NULL,1,.000,1,N,N,0,2002-05-28,2005-04-15,225,.00000
225740,CENTRAL GIPPSLAND DRAIN NO 2 U/S TINAMBA-ROSEDALE ROAD,CG DR 2 U/S TINAM RD,55,487800.000,5781900.000,NULL,-38.110507690,146.860835100,NULL,1,.000,1,N,N,0,2002-05-16,2005-04-15,225,.00000
225741,CENTRAL GIPPSLAND DRAIN NO 2 U/S NAMBROK ROAD,CG DR 2 U/S NOMBROK,55,485335.000,5786592.000,NULL,-38.068183470,146.832813300,NULL,1,.000,1,N,N,0,2002-05-16,2005-04-15,225,.00000
225742,CENTRAL GIPPSLAND DRAIN NO 2 U/S SALE-COWWARR ROAD,CG DR 2 U/S SALE RD,55,484488.000,5788744.000,NULL,-38.048773940,146.823203900,NULL,1,.000,1,N,N,0,2002-05-28,2005-04-15,225,.00000
225743,CENTRAL GIPPSLAND DRAIN NO 6/2 U/S DENISON ROAD,CG DR 6/2 DENISON RD,55,483670.000,5788400.000,NULL,-38.051859940,146.813873100,NULL,1,.000,1,N,N,0,2002-05-28,2005-04-15,225,.00000
225747,NOBLES O/FALL @ VALENCIA CK,NOBLES O/F VALENCIA,55,498563.000,5813297.000,ANG,-37.827610470,146.983671000,AGD66,1,.000,1,N,N,0,2004-02-24,2005-07-01,225,.00000
225748,TINAMBA MAIN O/FALL @ MENBURN PARK,TINAMBA MAIN O/FALL,55,498214.000,5813767.000,ANG,-37.823373670,146.979706300,AGD66,1,.000,1,N,N,0,2004-02-25,2005-06-27,225,.00000
225801,RAIN GAUGE (MACALISTER RIVER) @ MURDERERS HILL,RG @ MURDERERS HILL,55,460964.000,5810725.000,UTM,-37.849957390,146.556290300,WGS84,9,738.000,1,Y,N,1,1970-06-08,NULL,225,.00000
225802,RAIN GAUGE (MACALISTER RIVER) @ MOUNT TAMBORITHA,RG @ MT. TAMBORITHA,55,472550.000,5853466.000,UTM,-37.465144220,146.689590500,WGS84,9,1380.000,1,Y,N,1,1986-04-01,NULL,225,.00000
225809,RAIN GAUGE (AVON RIVER) @ MOUNT WELLINGTON,RG @ MT WELLINGTON,55,487412.000,5850069.000,UTM,-37.496085500,146.857593800,WGS84,9,1544.000,1,Y,N,1,1997-05-21,NULL,225,.00000
225810,RAIN GAUGE (AVON RIVER) @ REEVE KNOB,RG @ REEVE KNOB,55,500533.200,5846182.000,UTM,-37.531207090,147.006034840,WGS84,9,1265.000,1,Y,N,1,1997-05-21,NULL,225,.00000
225819,RAINGAUGE @ MT USEFUL,R.G. @ MT USEFUL,55,456353.000,5827872.000,UTM,-37.695204400,146.504911900,WGS84,9,.000,0,n,N,1,2002-05-27,NULL,225,.00000
225823,RAINGAUGE @ BLANKET HILL,R.G. BLANKET HILL,55,472533.600,5811892.100,UTM,-37.839860000,146.687840000,GDA94,NULL,.000,NULL,N,N,1,2010-07-26,NULL,225,NULL
225824,RAINGAUGE (MACALISTER RV) @ SNOWY RANGE,RG AT SNOWY RANGE,55,475045.000,5873295.000,AMG66,-37.286482000,146.718472900,AGD66,9,1638.000,1,N,N,1,2011-02-22,NULL,225,NULL
225825,RAINGAUGE (MACALISTER RV) @ HIGH RIDGE,RG AT HIGH RIDGE,55,464837.103,5880051.102,UTM,-37.225254000,146.603635000,AGD66,9,1587.000,1,N,N,1,2011-04-06,NULL,225,NULL
225826,RAINGAUGE (MACALISTER RV) @ MOUNT SUNDAY,RG AT MT SUNDAY,55,448995.000,5867264.000,MGA94,-37.339908030,146.424185200,GDA94,NULL,.000,NULL,N,N,1,2011-04-06,NULL,225,NULL
226005,LATROBE RIVER @ THOMS BRIDGE,LATROBE @ THOMS,55,448290.419,5775501.723,UTM,-38.166772000,146.409700000,WGS84,9,.000,1,Y,N,1,1960-05-24,NULL,226,2657.00000
226006,TYERS RIVER @ BOOLA,TYERS @ BOOLA,55,448568.900,5781803.000,NULL,-38.110000000,146.413333300,NULL,1,.000,1,N,N,0,1958-04-16,1986-12-31,226,293.00000
226007,TYERS RIVER @ BROWNS,TYERS @ BROWNS,55,443476.000,5788600.000,UTM,-38.048439510,146.355780700,WGS84,9,.000,1,Y,Y,1,1961-08-17,NULL,226,207.00000
226008,TYERS RIVER WEST BRANCH @ MORGANS MILL,TYERS @ MORGANS MILL,55,439256.000,5800120.000,UTM,-37.944345390,146.308662600,WGS84,9,.000,1,Y,Y,1,1960-04-27,NULL,226,80.00000
226009,TYERS RIVER EAST BRANCH @ EZARDS,TYERS @ EZARDS,55,445786.900,5804716.400,NULL,-37.903333330,146.383333300,NULL,1,.000,1,N,N,0,1960-03-24,1962-12-13,226,1.00000
226012,TANJIL RIVER EAST BRANCH @ TANJIL BREN,TANJIL @ TANJIL BREN,55,429307.700,5812543.100,NULL,-37.831666670,146.196666700,NULL,1,.000,1,N,N,0,1961-01-18,1971-08-11,226,12.00000
226016,WATERHOLE CREEK @ MORWELL,WATERHOLE @ MORWELL,55,449045.200,5767997.400,NULL,-38.234444440,146.417777800,NULL,1,.000,1,N,N,0,1961-08-22,1982-02-15,226,41.00000
226017,JACOBS CREEK @ O'TOOLES,JACOBS @ O'TOOLES,55,446350.000,5788246.000,UTM,-38.051804800,146.388508200,WGS84,9,.000,1,Y,Y,1,1962-04-16,NULL,226,36.00000
226021,NARRACAN CREEK @ MOE,NARRACAN CK @ MOE,55,435969.000,5775832.000,UTM,-38.163004390,146.269081900,WGS84,9,.000,1,Y,N,1,1996-06-26,NULL,226,.00000
226022,BILLY CREEK @ JEERALANG JUNCTION,BILLY @ JERRALANG,55,448153.900,5755354.200,NULL,-38.348333330,146.406666700,NULL,1,.000,1,N,N,0,1968-05-23,1975-05-01,226,28.00000
226023,TRARALGON CREEK @ TRARALGON,TRARALGON CK,55,460064.000,5772541.000,UTM,-38.194053590,146.543932600,WGS84,9,32.673,1,Y,N,1,1960-10-13,NULL,226,189.00000
226027,LA TROBE RIVER @ SWING BRIDGE,LA TROBE RV SWING BR,55,511200.000,5778084.000,AMG84,-38.144912922,147.127817965,WGS84,NULL,.000,NULL,N,N,1,2010-05-07,NULL,226,.00000
226028,TYERS R @ PUMP HOUSE,TYERS R @ PUMP HOUSE,55,451503.000,5778560.000,UTM,-38.139388770,146.446580500,WGS84,9,.000,1,N,Y,1,1990-04-12,NULL,226,.00000
226033,LA TROBE RIVER @ SCARNES BRIDGE,LA TROBE @ SCARNES,55,460763.000,5777041.000,UTM,-38.153528860,146.552163200,WGS84,9,.000,1,n,n,0,1996-12-20,2013-05-13,226,.00000
226039,BILLY CREEK @ U/S OF OFFTAKE WEIR,BILLY US OF OFFTAKE,55,446116.200,5755155.900,NULL,-38.350000000,146.383333300,NULL,1,.000,1,N,N,0,1967-03-02,1968-05-08,226,22.00000
226041,LAKE WELLINGTON @ BULL BAY,LAKE WELLINGTON,55,532876.000,5780415.000,UTM,-38.123375200,147.375080600,WGS84,9,.000,1,Y,N,1,1975-03-19,NULL,226,.00000
226200,LATROBE RIVER @ ROSEDALE (COMBINED FLOW),LATROBE @ ROSEDALE,55,481890.500,5778246.800,NULL,-38.143333330,146.793333300,NULL,1,.000,1,N,N,0,1900-11-01,1934-03-09,226,4144.00000
226202,TYERS RIVER @ GOULD,TYERS @ GOULD,55,444451.200,5785659.500,NULL,-38.075000000,146.366666700,NULL,1,.000,1,N,N,0,1921-10-01,1960-06-16,226,220.00000
226203,TANJIL RIVER @ BLUE ROCK,TANJIL @ BLUE ROCK,55,431287.000,5786483.900,NULL,-38.066666670,146.216666700,NULL,1,.000,1,N,N,0,1924-10-23,1957-12-31,226,337.00000
226204,LATROBE RIVER @ WILLOW GROVE,LATROBE @ WILLOW GVE,55,426308.000,5784017.000,UTM,-38.088505520,146.159657200,WGS84,9,80.000,9,Y,Y,1,1924-10-23,NULL,226,580.00000
226205,LATROBE RIVER @ NOOJEE,LATROBE @ NOOJEE,55,414035.000,5804037.000,UTM,-37.907010170,146.022118800,WGS84,9,238.000,9,Y,N,1,1925-05-13,NULL,226,290.00000
226206,LATROBE RIVER @ APM MARYVALE,LATROBE @ APM,55,452119.200,5774427.300,NULL,-38.176666670,146.453333300,NULL,1,.000,1,N,N,0,1946-01-02,1977-05-03,226,3002.00000
226207,Hazel Creek @ Warragul WWTP,Hazel Ck @ WWTP,55,408508.902,5775295.991,NULL,-38.165465500,145.955595000,,NULL,.000,NULL,N,N,1,2021-07-01,NULL,226,NULL
226208,Hazel Creek @ D/S Warragul WWTP,Hazel Ck D/S WWTP,55,409110.582,5775254.085,NULL,-38.165904000,145.962457000,0,9,.000,NULL,N,N,1,2021-07-01,NULL,226,NULL
226209,MOE RIVER @ DARNUM,MOE R @ DARNUM,55,412633.000,5770880.000,UTM,-38.205668150,146.002123600,WGS84,9,91.000,9,Y,Y,1,1949-09-12,NULL,226,225.00000
226210,MORWELL RIVER @ YINNAR,MORWELL RIVER,55,439548.900,5756958.800,NULL,-38.333333330,146.308333300,NULL,1,.000,1,N,N,0,1949-11-11,1960-10-31,226,249.00000
226211,Moe River @ Rhodes Rd, Warragul,Moe R @ Rhodes Rd,55,411259.058,5773769.387,NULL,-38.179497000,145.986794000,0,9,.000,NULL,N,N,1,2021-07-01,NULL,226,NULL
226212,MORWELL RIVER WEST BRANCH @ SIGGINS BRIDGE,MORWELL RIVER WEST,55,441459.400,5740290.800,MGA94,-38.483800000,146.328800000,GDA94,1,.000,1,N,N,0,1952-08-08,1964-08-31,226,23.00000
226213,MORWELL RIVER WEST BRANCH @ OLSENS BRIDGE,MORWELL RIVER WEST,55,441102.300,5740221.600,MGA94,-38.484400000,146.324700000,GDA94,1,.000,1,N,N,0,1952-08-08,1964-08-31,226,12.00000
226215,MORWELL RIVER EAST BRANCH @ ABOVE JUNCTION,MORWELL RIVER EAST,55,439904.400,5745284.000,MGA94,-38.438700000,146.311400000,GDA94,1,.000,1,N,N,0,1954-09-09,1962-12-31,226,42.00000
226216,TANJIL RIVER @ TANJIL SOUTH,TANJIL @TANJIL SOUTH,55,433560.000,5783395.000,UTM,-38.094673190,146.242290100,WGS84,9,81.000,9,Y,Y,1,1955-04-05,NULL,226,358.00000
226217,LATROBE RIVER @ HAWTHORN BRIDGE,LATROBE @ HAWTHORN,55,419490.700,5796547.900,AMG66,-37.975000000,146.083333300,AGD66,1,.000,1,N,N,0,1955-06-02,1989-01-09,226,440.00000
226218,NARRACAN CREEK @ THORPDALE,NARRACAN @ THORPDALE,55,428843.000,5763687.000,UTM,-38.271916180,146.186527700,WGS84,9,224.000,1,Y,N,1,1955-06-22,NULL,226,66.00000
226219,TOORONGA RIVER @ NOOJEE,TOORONGA @ NOOJEE,55,415838.900,5810012.000,NULL,-37.853333330,146.043333300,NULL,1,.000,1,N,N,0,1924-10-01,1987-07-21,226,65.00000
226220,LOCH RIVER @ NOOJEE,LOCH RIVER,55,412644.000,5808497.000,UTM,-37.866685540,146.006837920,WGS84,9,262.000,9,Y,N,1,1957-03-06,NULL,226,106.00000
226221,RINTOUL CREEK @ GLENGARRY WEST,RINTOUL CREEK,55,456185.600,5778333.800,NULL,-38.141666670,146.500000000,NULL,1,.000,1,N,N,0,1965-04-29,1971-03-15,226,83.00000
226222,LATROBE RIVER @ NEAR NOOJEE (US ADA R JUNCT.),LATROBE U/S ADA R,55,402650.000,5806658.000,UTM,-37.882244300,145.892985300,WGS84,9,310.000,9,Y,Y,1,1971-05-10,NULL,226,62.00000
226223,LATROBE RIVER @ NEERIM EAST,LATROBE @ NEERIM,55,414328.500,5800194.300,NULL,-37.941666670,146.025000000,NULL,1,.000,1,N,N,0,1972-03-16,1979-01-08,226,378.00000
226224,LATROBE RIVER @ ROSEDALE (ANABRANCH),LATROBE @ ROSEDALE,55,481555.000,5777709.000,UTM,-38.148173570,146.789490500,WGS84,9,.000,1,Y,N,1,1936-12-01,NULL,226,4144.00000
226226,TANJIL RIVER @ TANJIL JUNCTION,TANJIL @ TANJIL JUNC,55,429155.000,5796100.000,UTM,-37.979842170,146.193315000,WGS84,9,200.000,9,Y,Y,1,1960-05-25,NULL,226,289.00000
226227,LATROBE RIVER @ KILMANY SOUTH,LATROBE @ KILMANY S.,55,492900.000,5778721.000,UTM,-38.139213470,146.918978800,WGS84,9,.000,1,Y,Y,1,1976-12-16,NULL,226,4464.00000
226228,LATROBE RIVER @ ROSEDALE (MAIN STREAM),LATROBE @ ROSEDALE,55,481748.000,5778351.000,UTM,-38.142391420,146.791709600,WGS84,9,.000,1,Y,Y,1,1936-12-01,NULL,226,4144.00000
226229,TANJIL RIVER @ D/S OF BLUE ROCK DAM,TANJIL DS BLUE ROCK,55,432764.200,5784646.800,NULL,-38.083333330,146.233333300,NULL,1,.000,1,N,N,0,1979-05-11,1982-02-28,226,352.00000
226232,TANJIL RIVER @ MOE-WALHALLA ROAD BRIDGE,TANJIL @ MOE,54,.000,.000,NULL,.000000000,.000000000,NULL,1,.000,1,N,N,0,1990-05-17,1990-06-05,226,514.00000
226233,TANJIL RIVER @ U/S OF SERPENTINE CREEK,TANJIL @ SERPENTINE,55,435276.400,5783132.800,MGA94,-38.097161110,146.261838900,GDA94,9,66.000,9,N,N,0,1992-07-16,2006-12-12,226,.00000
226235,TYERS RIVER @ TYERS JUNCTION,TYERS R @ TYERS JUC,55,441506.000,5798197.000,UTM,-37.961823770,146.334112200,WGS84,9,.000,0,Y,Y,1,2001-10-05,NULL,226,132.20000
226237,TRARALGON CK @ MATTINGLY'S HILL RD,TRARALGON CK MATTINL,55,459711.900,5768819.200,MGA94,-38.227580000,146.539700000,GDA94,1,.000,1,N,N,0,2000-01-01,2000-01-02,226,NULL
226241,LATROBE R 1 KM U/S L5 (LOY YANG 3),LATROBE RV U/S L5,55,442155.000,5774467.400,MGA94,-38.175720000,146.339580000,GDA94,1,.000,1,N,N,0,2003-04-14,2007-06-30,226,NULL
226242,TRARALGON CK D/S LOY YANG NW RUNOFF (LOY YANG 2),TRARALGON LOY YANG 2,55,460012.000,5766169.800,MGA94,-38.251470000,146.542980000,GDA94,1,.000,1,N,N,0,2003-04-14,2007-06-30,226,NULL
226243,LATROBE R @ STH GIPPSLAND HWY (SALE),LATROBE RV GIPP. HWY,55,507203.000,5777413.000,UTM,-38.151001180,147.082209800,WGS84,9,.000,1,N,n,0,1996-12-16,2013-09-01,226,.00000
226244,TYERS R EAST BRANCH @ CORRINGAL SCOUT CAMP,TYERS R EAST BR CORR,55,441496.000,5798505.000,UTM,-37.959047340,146.334023400,WGS84,9,.000,0,N,N,0,2004-08-10,2008-09-18,226,.00000
226245,TYERS R WEST BRANCH U/S SOUTH FACE RD,TYERS W/B U/S FACE R,55,436327.000,5807354.000,UTM,-37.878949970,146.275968900,WGS84,9,797.000,9,N,N,0,2004-11-01,2009-02-24,226,.00000
226246,TYERS R WEST BRANCH D/S SOUTH FACE RD,TYERS W/B D/S FACE R,55,436123.000,5807237.000,UTM,-37.879990120,146.273639000,WGS84,9,771.000,9,N,N,0,2004-10-28,2009-02-24,226,.00000
226247,HOPE CK U/S SOUTHFACE ROAD BRIDGE,HOPE C U/S S'FACE BR,55,434283.000,5810028.000,UTM,-37.854705830,146.252971500,WGS84,9,.000,1,N,N,0,2007-03-26,2009-02-24,226,.00000
226248,HOPE CK D/S SOUTHFACE ROAD BRIDGE,HOPE C D/S S'FACE BR,55,434267.000,5809990.000,UTM,-37.855047150,146.252786200,WGS84,9,.000,1,N,N,0,2007-03-26,2009-02-24,226,.00000
226250,LATROBE RIVER @ DOWD'S MORASS,LATROBE RV @ DOWD'S,55,515096.000,5778290.000,MGA94,-38.143131920,147.172276770,GDA94,9,.000,NULL,y,N,0,2013-10-15,2016-07-20,226,NULL
226251,LATROBE RIVER @ HEART MORASS,LATROBE RV HEART MOR,55,513232.223,5778637.157,NULL,-38.139872000,147.150986000,WGS84,NULL,.000,NULL,y,N,0,2013-10-15,2014-11-25,226,NULL
226252,LATROBE RIVER AT DOWDS MORASS GATE,DOWDS MORASS GATE,55,508910.000,5777992.000,MGA94,-38.145900020,147.101685500,GDA94,NULL,.000,NULL,N,N,0,2014-11-25,2016-07-20,226,NULL
226253,TRIGGER CREEK @ GIPPSLAND WATER SYPHON,TRIGGER CK GW SYPHON,55,444493.060,5804752.899,MGA94,-37.903058330,146.368616670,GDA94,NULL,.000,NULL,y,N,1,2016-05-30,NULL,226,NULL
226400,LATROBE RIVER @ YALLOURN,LATROBE @ YALLOURN,55,437171.900,5776866.300,MGA94,-38.153900000,146.282900000,GDA94,1,.000,1,N,N,0,1919-06-11,2018-09-05,226,1940.00000
226402,MOE DRAIN @ TRAFALGAR EAST,MOE @ TRAFALGAR,55,431070.000,5774351.000,UTM,-38.175989460,146.213020700,WGS84,9,57.000,9,Y,Y,1,1957-06-07,NULL,226,622.00000
226403,TANJIL RIVER WEST BRANCH @ TANJIL BREN,TANJIL @ TANJIL BREN,55,429571.000,5816059.100,NULL,-37.800000000,146.200000000,NULL,1,.000,1,N,N,0,1954-03-29,1963-03-27,226,17.00000
226406,LITTLE MORWELL ROVER @ BOOLARRA,LTL MORWELL@BOOLARRA,55,434351.510,5751184.856,NULL,-38.385000000,146.248333333,NULL,NULL,.000,NULL,N,N,1,1961-08-30,1986-12-16,226,NULL
226407,MORWELL RIVER @ BOOLARRA,MORWELL @ BOOLARRA,55,439351.000,5748787.000,UTM,-38.406961560,146.305366100,WGS84,9,.000,1,Y,N,1,1958-10-06,NULL,226,114.00000
226408,MORWELL R @ YALLOURN,MORWELL R YALLOURN,55,444702.000,5770110.400,UTM,-38.215146000,146.368318000,WGS84,9,47.000,9,N,Y,1,1943-02-09,NULL,226,622.00000
226409,TEN MILE CREEK @ DELBURN,TEN MILE @ DELBURN,55,437318.000,5762860.100,NULL,-38.280000000,146.283333300,NULL,1,.000,1,N,N,0,1959-03-24,1973-03-01,226,49.00000
226410,TRARALGON CREEK @ KOORNALLA,TRARALGON @ KOORNALL,55,459050.000,5758231.000,UTM,-38.322972180,146.531525800,WGS84,9,94.000,1,Y,N,1,1953-07-09,NULL,226,89.00000
226411,FLYNNS CREEK @ FLYNN,FLYNNS CREEK,55,474450.400,5775637.800,NULL,-38.166666670,146.708333300,NULL,1,.000,1,N,N,0,1949-09-08,1951-08-31,226,93.00000
226414,TANJIL RIVER WEST BRANCH @ FUMINA NORTH,TANJIL RIVER WEST,55,423389.400,5802318.500,NULL,-37.923333330,146.128333300,NULL,1,.000,1,N,N,0,1924-09-22,1930-09-01,226,62.00000
226415,TRARALGON CREEK @ TRARALGON SOUTH (JONES RD),TRARALGON C JONES RD,55,459805.000,5764127.000,UTM,-38.269870900,146.540498100,WGS84,9,68.000,1,Y,N,1,1974-06-04,NULL,226,128.00000
226416,SHEEPWASH CREEK @ TRARALGON,SHEEPWASH CREEK,55,466571.800,5774314.700,NULL,-38.178333330,146.618333300,NULL,1,.000,1,N,N,0,1974-06-04,1984-01-10,226,44.00000
226418,Morwell River @ Creamery Road,Morwell R@ Creamery,55,440519.573,5758107.460,NULL,-38.323047220,146.319536110,GDA94,NULL,.000,NULL,N,N,1,2021-09-03,NULL,226,NULL
226600,LAKE COLEMAN @ DUTSTON DOWNS,NULL,55,529192.600,5773776.300,MGA94,-38.183333000,147.333330000,WGS84,1,NULL,NULL,N,N,0,1993-05-27,1996-07-22,226,NULL
226601,LAKE NARRACAN @ NARRACAN EAST,NULL,55,440127.000,5777306.700,MGA94,-38.150000000,146.316667000,WGS84,1,NULL,NULL,N,N,0,1993-06-27,1996-07-22,226,NULL
226602,AREA 2 SITE1 @ DOWDS MORASS NTH,DOWDS MORASS AREA2,55,516003.730,5777730.390,UTM,-38.148027419,147.182647389,WGS84,9,.000,0,N,N,1,2003-06-17,NULL,226,.00000
226603,AREA 4 SITE 2 @ DOWDS MORASS STH,DOWDS MORASS AREA 4,55,516572.000,5776987.000,UTM,-38.154717020,147.189150200,WGS84,9,.000,0,N,N,0,2003-06-17,2010-10-08,226,.00000
226605,LAKE VICTORIA @ MCLENNAN'S STRAIT,L VICTORIA MCLENNANS,55,540395.663,5788012.275,UTM,-38.054600000,147.460440000,WGS84,NULL,.000,NULL,N,N,1,2010-11-17,NULL,226,.00000
226606,LAKE VICTORIA @ LOCH SPORT,L VICTORIA LOCHSPORT,55,551177.000,5789006.000,UTM,-38.045098670,147.583252100,GDA94,NULL,.000,NULL,N,N,1,2010-11-26,NULL,226,.00000
226607,MCMILLAN STRAIT @ PAYNESVILLE,MCMILLAN STRAIT PAYN,55,564019.000,5803744.200,UTM,-37.911590000,147.728290000,GDA94,NULL,.000,NULL,N,N,1,2010-10-21,NULL,226,.00000
